WRIST_X,WRIST_Y,THUMB_TIP_X,THUMB_TIP_Y,INDEX_TIP_X,INDEX_TIP_Y,MIDDLE_TIP_X,MIDDLE_TIP_Y,label
0.0,0.0,-0.1352866466606815,-0.941773115693332,-0.1887798357453683,-1.9610285687906728,-0.1228736694067098,-0.7596264600972303,NUMBER_1
0.0,0.0,-0.2740783996535724,-0.8865134931874625,-0.1755399097365693,-2.0270904738329416,-0.1491159050610679,-0.5382411325675343,NUMBER_1
0.0,0.0,-0.3541135412188556,-0.8512855862714773,-0.1998878376735874,-2.0868330326929088,-0.1647693610156936,-0.5299168664244538,NUMBER_1
0.0,0.0,-0.407066984270634,-0.8373706086057385,-0.2116030674053735,-2.0925893774788413,-0.1701145697798372,-0.5568826956676689,NUMBER_1
0.0,0.0,-0.373678756560495,-0.8904661279595734,-0.2296326873266634,-2.1399368741667617,-0.1605978106793733,-0.5947535064583918,NUMBER_1
0.0,0.0,-0.3398197136791852,-0.891287386638544,-0.2366072900631097,-2.1009075985366135,-0.1584315469203251,-0.5941617337626772,NUMBER_1
0.0,0.0,-0.3612656980155591,-0.892780472796981,-0.2245862447425311,-2.1073012760307677,-0.1533370502732021,-0.6017357376654126,NUMBER_1
0.0,0.0,-0.3576397133898557,-0.8895951236415004,-0.197920792310957,-2.0901647758856945,-0.1418739331228484,-0.5991724264724902,NUMBER_1
0.0,0.0,-0.3999235264322779,-0.8441174984160799,-0.165304121265387,-2.153690242459241,-0.1401743080570125,-0.5728622839043525,NUMBER_1
0.0,0.0,-0.4372465942752534,-0.825022309517241,-0.1642177019684548,-2.0997680879577043,-0.1423643739033914,-0.5786903890125484,NUMBER_1
0.0,0.0,-0.3309990432694746,-0.8607430762286296,-0.1614990975097484,-2.122817184484433,-0.1390122933137289,-0.5915090379684573,NUMBER_1
0.0,0.0,-0.2674192358153637,-0.9370653179541056,-0.1509259194400739,-2.0952687642177095,-0.1337940924569638,-0.6499191122623307,NUMBER_1
0.0,0.0,-0.2419180591879736,-0.9969361214803052,-0.1511817746656804,-2.132510053348037,-0.1230025654911278,-0.7167702382774394,NUMBER_1
0.0,0.0,-0.2280724744613238,-1.0216876140110578,-0.1653617060791097,-2.0972606730359273,-0.1337793538317658,-0.7355531807414165,NUMBER_1
0.0,0.0,-0.1977485648590568,-1.1067280801074384,-0.1502125698051484,-2.1239557418944828,-0.10773699316367,-0.7266951525834815,NUMBER_1
0.0,0.0,-0.1748603669288768,-1.1401736802980953,-0.1517461846988101,-2.079053742891415,-0.1071103838868652,-0.7291098709811148,NUMBER_1
0.0,0.0,-0.1461067912990839,-1.0896284845130195,-0.1454970675118134,-2.042250659544003,-0.1148193043344217,-0.7214333466210097,NUMBER_1
0.0,0.0,-0.1273651484383606,-1.072814037436438,-0.1348585364003492,-2.035444099310716,-0.1040287950631904,-0.7182844169334378,NUMBER_1
0.0,0.0,-0.1184640553225707,-1.0459542351356763,-0.1275724766311202,-2.014542216247918,-0.1083710612435525,-0.721834609629198,NUMBER_1
0.0,0.0,-0.105895597098864,-1.0493051826295403,-0.1285989074649922,-2.001243544743573,-0.1005826682012479,-0.7041071046100253,NUMBER_1
0.0,0.0,-0.0770983059308538,-1.0203282394117057,-0.1631423545330016,-1.9924898847376296,-0.1028920490973133,-0.6854681039156586,NUMBER_1
0.0,0.0,-0.0875340562606762,-1.046540727467648,-0.3101009017233475,-1.9880464040707089,-0.1152471352932525,-0.6891061309407046,NUMBER_1
0.0,0.0,-0.0982066999071752,-1.0416904952785004,-0.4010604777999368,-1.9675595040735605,-0.1231920784182789,-0.6813467151816616,NUMBER_1
0.0,0.0,-0.0951351575433769,-1.031507906617975,-0.3954295001270226,-1.9743079490844175,-0.1218909296633819,-0.6507496453628814,NUMBER_1
0.0,0.0,-0.0856447240891758,-1.0107051784105276,-0.327546551172414,-1.9847744286722735,-0.1198529232939864,-0.6477906546968359,NUMBER_1
0.0,0.0,-0.0848676177201641,-0.9960485937655849,-0.237135124402745,-2.019714973889073,-0.1248352614925366,-0.6696740996671288,NUMBER_1
0.0,0.0,-0.0830565486990839,-0.9886894768979964,-0.1120265219410162,-2.0194341246726286,-0.1131597507476565,-0.6409472685493749,NUMBER_1
0.0,0.0,-0.0822625885628795,-0.9841125348550644,-0.0804923638729081,-1.997092955169092,-0.1152228581211362,-0.6420226313712439,NUMBER_1
0.0,0.0,-0.0849762526457585,-0.9947218387287724,-0.0729403381328118,-2.04890799825535,-0.1174307334528819,-0.6535839274267042,NUMBER_1
0.0,0.0,-0.0768227151789895,-0.9782767089708766,-0.1427230553653851,-2.015671252129663,-0.1134891191760723,-0.624864709097935,NUMBER_1
0.0,0.0,-0.1017993571196663,-1.0241850740003255,-0.3444224694970922,-2.012852463427299,-0.1312550691066454,-0.6645474820294266,NUMBER_1
0.0,0.0,-0.0977852505639562,-1.0364795562522318,-0.4038322973630153,-2.0058679443087675,-0.1181759874760301,-0.6740526933362072,NUMBER_1
0.0,0.0,-0.0893923181028771,-1.0263579541397103,-0.4079771479864746,-1.986193280396228,-0.118907507478064,-0.6597389577407795,NUMBER_1
0.0,0.0,-0.0950156076863886,-1.000458810683665,-0.3417048174190109,-2.008761225703385,-0.1275116004764901,-0.663728596599586,NUMBER_1
0.0,0.0,-0.0759167170608094,-0.9899448952392528,-0.1691400634637426,-2.0334191677018914,-0.1191841136631955,-0.665174746786245,NUMBER_1
0.0,0.0,-0.085587735345737,-0.9867401415920224,-0.1065178657027415,-2.0461790070842003,-0.1208528782671901,-0.6390413966774471,NUMBER_1
0.0,0.0,-0.0775878296621581,-0.9848678417486936,-0.0526064004284027,-2.0415828820306157,-0.1171490907053092,-0.6454925472030383,NUMBER_1
0.0,0.0,-0.0816776749710341,-1.0100941118840974,-0.0485812422194391,-2.035745817943158,-0.1238639778045652,-0.6480955990333231,NUMBER_1
0.0,0.0,-0.0694373341133349,-0.9988676839266462,-0.0359976313925099,-2.0244334633521426,-0.1089589788260631,-0.6304730907818182,NUMBER_1
0.0,0.0,-0.0743357332152504,-0.9774731990207578,-0.1082994981436482,-2.0357746575251787,-0.1007883832137874,-0.6289798285251486,NUMBER_1
0.0,0.0,-0.0806540832209182,-1.028668935549603,-0.2990387517000378,-2.073027786719265,-0.1176981316047146,-0.6600681703259461,NUMBER_1
0.0,0.0,-0.0870212500388336,-1.0428239429879709,-0.3409542597904034,-2.0612082539776586,-0.1182505210305716,-0.664673609954062,NUMBER_1
0.0,0.0,-0.0750415792759237,-1.0545050394412876,-0.3135912429882254,-2.0925999908059203,-0.1101943757725368,-0.6670843825735734,NUMBER_1
0.0,0.0,-0.0796961161001297,-1.012866678234313,-0.3353097976556254,-2.070321087908903,-0.1083423643664281,-0.6267721921326492,NUMBER_1
0.0,0.0,-0.0854006871719754,-1.010812462344428,-0.3970790942031343,-2.0460514866119928,-0.1114745747690922,-0.6355159417785673,NUMBER_1
0.0,0.0,-0.0772228556434786,-1.0109812692358735,-0.4229950828330037,-2.007542800874922,-0.1008015031133162,-0.6358406859059391,NUMBER_1
0.0,0.0,-0.0905959048151263,-1.0115156172514763,-0.4270394124933944,-1.9778306963098011,-0.1156362414811351,-0.6549946715738771,NUMBER_1
0.0,0.0,-0.0826073987929361,-1.0237878292792095,-0.4181032407342197,-1.9891202602148168,-0.1109778984159168,-0.6736497711279185,NUMBER_1
0.0,0.0,-0.0729035381281011,-1.026421076682985,-0.382727633096898,-1.9921011827955457,-0.103956996426224,-0.663232460690166,NUMBER_1
0.0,0.0,-0.0696399574264986,-1.0157694195005198,-0.329584876612948,-2.052902652158662,-0.1008565808509278,-0.6613107064315974,NUMBER_1
0.0,0.0,-0.0585356731010921,-0.9854057545415486,-0.3278794229079108,-2.0612052713614855,-0.0981999563046187,-0.6597975293021252,NUMBER_1
0.0,0.0,-0.0563597817192721,-0.9403659388898128,-0.2430164536924597,-2.075550886984915,-0.107248190496044,-0.6608891336190815,NUMBER_1
0.0,0.0,-0.0538641157445752,-0.8920800789855245,-0.1775949860964142,-2.0473590502948658,-0.1036691895475696,-0.6304820997017357,NUMBER_1
0.0,0.0,-0.051256542636472,-0.8680045835648639,-0.1818190184659908,-2.0730934326792285,-0.1026672304515117,-0.65833560720532,NUMBER_1
0.0,0.0,-0.037702185967885,-0.8320022687297216,-0.2501593066874422,-2.0080959861443044,-0.1012181598122536,-0.6176346704237643,NUMBER_1
0.0,0.0,-0.0355564973152506,-0.8554487892837767,-0.2853400086388164,-2.067180757000944,-0.09761709712896,-0.6531722002463592,NUMBER_1
0.0,0.0,-0.0399431583444467,-0.8306316235694465,-0.3081125979499134,-2.0459821264093465,-0.0988055898966238,-0.6355201267397889,NUMBER_1
0.0,0.0,-0.0313474627870917,-0.8532368897643742,-0.3025918833859127,-2.1027217061599583,-0.0867078524532995,-0.6378420784237411,NUMBER_1
0.0,0.0,-0.0503047046878203,-0.8250628333805304,-0.2935304459844802,-2.0514381188383006,-0.1000542253970351,-0.6055983154273932,NUMBER_1
0.0,0.0,-0.0659459093325102,-0.7973699505545194,-0.2740556401303141,-1.9773632469768097,-0.1163441024992831,-0.588533142103115,NUMBER_1
0.0,0.0,-0.0777276208115482,-0.8604442663688624,-0.2763389306658456,-1.949273357615264,-0.1212039384337625,-0.6485433845113365,NUMBER_1
0.0,0.0,-0.0843050947764104,-0.9779145897857366,-0.2856203548059778,-1.9876178666064617,-0.1368955041171968,-0.703376110851131,NUMBER_1
0.0,0.0,-0.0886001616819781,-0.97810080353777,-0.286343462104639,-1.9805253858124887,-0.1263218734648426,-0.7190657123203184,NUMBER_1
0.0,0.0,-0.082180793646838,-0.9905948673655606,-0.2701588592597972,-1.9484574272352864,-0.1196855672910127,-0.7170824846162616,NUMBER_1
0.0,0.0,-0.0785434113949304,-1.001930690895911,-0.2782402716625816,-1.9787738932168155,-0.1190972176964889,-0.7256032298964854,NUMBER_1
0.0,0.0,-0.0872239356261072,-0.9909311262523764,-0.2938178635723117,-1.9231600615051436,-0.1278686136619602,-0.7284644521076792,NUMBER_1
0.0,0.0,-0.082583366194696,-1.0213235807628531,-0.3094048862970635,-1.9072191933144196,-0.1311904783160648,-0.7285634948612395,NUMBER_1
0.0,0.0,-0.0802827800365129,-0.9987790368905916,-0.3120631823556625,-1.873905091600276,-0.130464692806946,-0.7271786070905174,NUMBER_1
0.0,0.0,-0.0911147195962007,-1.028059674063923,-0.322999652440788,-1.878599321534256,-0.1318564796704233,-0.7287587027838103,NUMBER_1
0.0,0.0,-0.0904344754418331,-1.024870141669458,-0.3410153713729496,-1.8879077686367651,-0.1312104050717524,-0.7156328667007862,NUMBER_1
0.0,0.0,-0.0953131528830747,-1.0201800601200903,-0.3742980687069242,-1.955361192259169,-0.125336147400304,-0.7124101273431939,NUMBER_1
0.0,0.0,-0.0935072589365579,-1.0127810962559842,-0.3783761677193153,-1.9507498520373268,-0.1235345688582384,-0.7286612323147621,NUMBER_1
0.0,0.0,-0.097645115776549,-1.001604785954709,-0.3235870984294071,-1.9577023121127637,-0.1278620616638064,-0.7052635866654078,NUMBER_1
0.0,0.0,-0.095975950769338,-0.9777917329054302,-0.2477877063174751,-1.97888443356741,-0.1276534680345286,-0.703161931648977,NUMBER_1
0.0,0.0,-0.0904061870589414,-1.044674893156872,-0.1975157338122886,-2.0200196687666803,-0.127629818662487,-0.710417129579384,NUMBER_1
0.0,0.0,-0.1193688719799709,-1.0433912952619755,-0.1778543326685988,-2.00684189963968,-0.1288180347535215,-0.7015707382113919,NUMBER_1
0.0,0.0,-0.135679304351655,-1.0680492239941908,-0.2022407404273561,-2.0630352661390403,-0.1151581175086179,-0.7061605345406682,NUMBER_1
0.0,0.0,-0.1742549985840775,-1.0896562356749262,-0.2167670935624832,-1.9950930701158225,-0.0783172432647839,-0.7532592284162424,NUMBER_1
0.0,0.0,-0.1663380984782151,-1.0720549972987892,-0.2317992386471234,-1.9813179489634671,-0.0709620851579516,-0.8055183097393737,NUMBER_1
0.0,0.0,-0.1274522902155217,-1.0337800489320108,-0.2165349100684501,-2.0519787986290567,-0.0620941164341067,-0.9231440187138138,NUMBER_1
0.0,0.0,-0.1568191811315125,-0.9969956252735184,-0.2155038350977515,-2.0330041735532536,-0.08421151751002,-0.9280091751596498,NUMBER_1
0.0,0.0,-0.2835505005122061,-1.0320993559601397,-0.2065746491373927,-1.9863356259513056,-0.1225845474053208,-0.7839691264903517,NUMBER_1
0.0,0.0,-0.3602833677568712,-0.9071133308083176,-0.2000570675965634,-2.007168372922676,-0.1282481108467141,-0.7322543215030858,NUMBER_1
0.0,0.0,-0.2985885362375916,-0.8920317484363178,-0.1881397763893704,-1.983176902354662,-0.1332939138018701,-0.6654911216863257,NUMBER_1
0.0,0.0,-0.3045614036460916,-0.9197865335324727,-0.1970228101624933,-2.0155489103380964,-0.1352952181558347,-0.6458504423866485,NUMBER_1
0.0,0.0,-0.248187500476409,-0.975975668248025,-0.1907566531933482,-2.031624022854756,-0.1313961131185077,-0.6482245994276356,NUMBER_1
0.0,0.0,-0.3297355505030194,-0.8899947929359736,-0.1890740072197478,-2.0036527042002383,-0.1419423969680845,-0.6312539296890526,NUMBER_1
0.0,0.0,-0.2327011396796932,-0.9573645637250138,-0.1970524446955716,-2.013624955955502,-0.1392623170857929,-0.6428754396597054,NUMBER_1
0.0,0.0,-0.207782717044259,-1.0974163824535677,-0.2017993452928889,-2.0199200008502345,-0.1210811799028015,-0.673885855033503,NUMBER_1
0.0,0.0,-0.2244665853019151,-1.1026624321560468,-0.2176959332762981,-2.0058291129575956,-0.121299342064099,-0.7901743750360773,NUMBER_1
0.0,0.0,-0.2151934587521211,-1.1078142924633525,-0.2310899119833825,-2.0082341932241627,-0.1131161887695107,-0.8386908702081226,NUMBER_1
0.0,0.0,-0.1859784988483698,-1.1181962153600158,-0.2237434124685081,-2.0671695968364214,-0.1073914576530913,-0.8933569197959529,NUMBER_1
0.0,0.0,-0.1907931028675452,-1.1302944523113203,-0.2181454288175095,-2.0427148169054705,-0.1143370001955536,-0.8803231846717754,NUMBER_1
0.0,0.0,-0.173764159538622,-1.1128385025079082,-0.1876618752259269,-2.022125210695121,-0.0994539562735385,-0.8767205464343686,NUMBER_1
0.0,0.0,-0.1682608882215742,-1.1288998557607826,-0.1881651047585332,-2.024935036036232,-0.099899848085414,-0.8664588387163533,NUMBER_1
0.0,0.0,-0.1616894219585367,-1.1270937241636414,-0.1793497380857679,-1.9976193733697016,-0.1007323223594744,-0.8254496636301252,NUMBER_1
0.0,0.0,-0.1533447891179075,-1.1365240833308514,-0.1782935975896865,-1.9973888419323385,-0.0931469545699797,-0.8446985064898545,NUMBER_1
0.0,0.0,-0.1470810904019453,-1.1314705708973902,-0.187743490843127,-1.9857497632375003,-0.0960253720214587,-0.8437933146328942,NUMBER_1
0.0,0.0,-0.1533307401775897,-1.115672664244639,-0.1877358753319809,-1.96759306004292,-0.1039997911386268,-0.8419522637550785,NUMBER_1
0.0,0.0,-0.1445885737121106,-1.1011370896257429,-0.1917492857812364,-2.0100261550465706,-0.1189753457378772,-0.8100482236786617,NUMBER_1
0.0,0.0,-0.1319467521114928,-1.065189737401535,-0.1818146752115529,-1.967324235311483,-0.1128688087505899,-0.7342147855863687,NUMBER_1
0.0,0.0,-0.1212529598581115,-1.0339668468586318,-0.1839234608346212,-1.9834295184554136,-0.1047121487609057,-0.7182997763906136,NUMBER_1
0.0,0.0,-0.0853225146221576,-1.0675016293791326,-0.22934785459812,-2.027147802178795,-0.1139819293883441,-0.6962589588942022,NUMBER_1
0.0,0.0,-0.0557363764822162,-1.1052427619427694,-0.3011691502139254,-2.0646057333000023,-0.1090437928208837,-0.6620378635608939,NUMBER_1
0.0,0.0,-0.0482730460458948,-1.1235506866750806,-0.3390253224517557,-2.0744266514036176,-0.1016707036103468,-0.6882951222789779,NUMBER_1
0.0,0.0,-0.0464604895317681,-1.1015509126138805,-0.3711922323078991,-2.0210137282947365,-0.1030246157232274,-0.6940377408343537,NUMBER_1
0.0,0.0,-0.0443427756163065,-1.127878369437363,-0.3920152485229615,-2.0248210467235346,-0.1030349830465885,-0.7026479364399585,NUMBER_1
0.0,0.0,-0.0452658297274636,-1.1646680661530209,-0.42590108809919,-2.015019487768164,-0.1002963503824378,-0.759032863023737,NUMBER_1
0.0,0.0,-0.0445327801181039,-1.13765316539672,-0.4452570344755173,-2.0046202765230863,-0.0984416179676161,-0.7501817458159882,NUMBER_1
0.0,0.0,-0.0486562137923226,-1.1373151589687536,-0.4181660491837274,-1.993952057197074,-0.0999015468169,-0.7642064844854634,NUMBER_1
0.0,0.0,-0.0398639217986382,-1.1107498968746448,-0.3749660597330859,-1.9954430446376037,-0.0996279069796532,-0.706081354761887,NUMBER_1
0.0,0.0,-0.0257447716443045,-1.085085172301408,-0.305930286355899,-2.031991207191997,-0.1030165185068565,-0.7158849546699432,NUMBER_1
0.0,0.0,-0.0344560599110383,-1.0767235248807925,-0.2808307217764711,-2.04073227258432,-0.1039124486449228,-0.698821744902756,NUMBER_1
0.0,0.0,-0.0259054971898096,-1.0590383751723125,-0.2402914779187488,-2.026559081942229,-0.1093086579178688,-0.6942244792115597,NUMBER_1
0.0,0.0,-0.0338998110988718,-1.0369769357466494,-0.2338813792735621,-2.0045472537924125,-0.1094722020469397,-0.6840815052081441,NUMBER_1
0.0,0.0,-0.0371193712914191,-1.057275268338817,-0.1925691110153831,-2.022605593570234,-0.1051805966734681,-0.6776798999416213,NUMBER_1
0.0,0.0,-0.0355252218828263,-1.0606198981900097,-0.1644618609520917,-2.0201600478246418,-0.1058773774033144,-0.6731305237512601,NUMBER_1
0.0,0.0,-0.0254498526011365,-1.0572117326075636,-0.1430314784910885,-2.052280523500014,-0.0996624876604493,-0.6708501766776401,NUMBER_1
0.0,0.0,-0.0321903841937318,-1.045284242215377,-0.1407064541298344,-2.0487798744811436,-0.1019517678588607,-0.6685246251554665,NUMBER_1
0.0,0.0,-0.0407783195658225,-1.06930845925592,-0.2576256341193506,-2.0516821087611534,-0.1074939630216748,-0.6864168235857725,NUMBER_1
0.0,0.0,-0.0408654318983965,-1.0911262644963484,-0.3459858116082911,-2.021853044373661,-0.1065383875695902,-0.6996813721482642,NUMBER_1
0.0,0.0,-0.0499789145695388,-1.073405124397402,-0.4187968529235252,-1.952001273903014,-0.0988566121956782,-0.6998751854669687,NUMBER_1
0.0,0.0,-0.0485565394708797,-1.0866375959638492,-0.4323122926837601,-1.9661211664608012,-0.0989349599783789,-0.714551321363273,NUMBER_1
0.0,0.0,-0.0551446244981796,-1.0734085245607403,-0.4245128553820739,-1.9526738501320584,-0.1076702859021147,-0.6853298136354468,NUMBER_1
0.0,0.0,-0.0556596250651969,-1.0718571622382065,-0.3736662496211103,-1.976969399011577,-0.1097254810461491,-0.6875209446648959,NUMBER_1
0.0,0.0,-0.0397776804036139,-1.035744586778616,-0.3066240657480129,-1.985705137223923,-0.1127145212920418,-0.6946069836566748,NUMBER_1
0.0,0.0,-0.0444247173968266,-1.0385491847019008,-0.2639995819488887,-1.99923760814712,-0.1163287031021447,-0.6909085383102509,NUMBER_1
0.0,0.0,-0.0459343102710776,-1.0569442120178698,-0.2654369036915864,-2.052394099953112,-0.1282809818156255,-0.7062615188556682,NUMBER_1
0.0,0.0,-0.0458154938227188,-1.033010122844981,-0.2498890800835081,-2.0169761754028923,-0.1259610324833132,-0.6907522659224058,NUMBER_1
0.0,0.0,-0.0395885508636804,-1.0104987998093664,-0.2471389184879908,-2.0025958997034548,-0.1164257084212991,-0.6502892124672188,NUMBER_1
0.0,0.0,-0.0422331224389941,-1.0220769997947103,-0.2494488767062757,-2.018524091613963,-0.1113669331307712,-0.681839829146795,NUMBER_1
0.0,0.0,-0.034156795068917,-1.026572961691204,-0.2503667062888431,-2.0261513527610258,-0.1192286947386099,-0.6985631215461974,NUMBER_1
0.0,0.0,-0.0314994050606494,-1.023180640938275,-0.2474096758052146,-2.0140420568184214,-0.1171807921962609,-0.6802871851193865,NUMBER_1
0.0,0.0,-0.0210080394215913,-1.0066523905962537,-0.2319818116982025,-2.034005071159869,-0.1128409544885461,-0.6971320541771391,NUMBER_1
0.0,0.0,-0.0225137070195812,-0.9885879931098208,-0.2301283101989396,-2.0071763845867534,-0.1110044085929048,-0.6742877852424058,NUMBER_1
0.0,0.0,-0.019865715301476,-1.0274019975810118,-0.2770655289710302,-2.015036816397324,-0.1044357744098702,-0.7068889396236443,NUMBER_1
0.0,0.0,-0.0287699192435742,-1.043779222490894,-0.327975872367848,-2.01712770835182,-0.1001043175713291,-0.677766188987078,NUMBER_1
0.0,0.0,-0.0512633812367851,-1.046592544168081,-0.4089731421608333,-1.9635012184713103,-0.1121307995288433,-0.699992571450341,NUMBER_1
0.0,0.0,-0.0479701260769227,-1.0227515739822783,-0.4239763782049495,-1.9250536892776011,-0.1014998528983885,-0.6843629934971169,NUMBER_1
0.0,0.0,-0.0401498940004046,-1.057371565947005,-0.4155247905624925,-1.9582458431535248,-0.0982924756021277,-0.6916033425755809,NUMBER_1
0.0,0.0,-0.0408880873669909,-1.033240297175228,-0.4044455469610004,-1.9439930357482345,-0.093919631842609,-0.6539414147879791,NUMBER_1
0.0,0.0,-0.0384689477915713,-1.039917038312823,-0.2944489435455283,-2.0104964289543723,-0.1102859921826179,-0.6591572653844057,NUMBER_1
0.0,0.0,-0.0329576108004716,-1.015175230049303,-0.167806089694766,-2.0620540063447774,-0.0977030414827195,-0.6184025147054226,NUMBER_1
0.0,0.0,-0.0286504153023316,-0.9949786849621436,-0.0818877086678854,-2.066148206453436,-0.0930682765253013,-0.6019171170096399,NUMBER_1
0.0,0.0,-0.0191468057832116,-0.9833466864005066,-0.0698205416614303,-2.053984009960179,-0.0788503074074387,-0.5645441669212912,NUMBER_1
0.0,0.0,-0.0230516752768871,-0.9722368125857028,-0.0856021943135128,-2.0525927575978415,-0.083936507723295,-0.5578056290257041,NUMBER_1
0.0,0.0,-0.0196120727117412,-0.9727549484472,-0.1317357488205919,-2.062676927937904,-0.0904161533427203,-0.6266100634521974,NUMBER_1
0.0,0.0,-0.0357051359006443,-0.9966791940453328,-0.2457796687280186,-2.0675035097590384,-0.1150069936064079,-0.6642003123838519,NUMBER_1
0.0,0.0,-0.0352522978869827,-0.9732261007902496,-0.2532451973287182,-2.035481656915948,-0.1114588114434049,-0.6513977944967597,NUMBER_1
0.0,0.0,-0.0366846882787711,-1.0018515899414324,-0.2579069938597995,-2.0584324776399257,-0.1072825350912939,-0.6630538452275189,NUMBER_1
0.0,0.0,-0.0388921474668398,-0.9732309982282328,-0.2623473590949709,-2.046144417043026,-0.1101078721457674,-0.6390431867672969,NUMBER_1
0.0,0.0,-0.033586650420563,-0.9745006982736412,-0.2478627909529163,-2.05258294859052,-0.1083322683607944,-0.6599948482166276,NUMBER_1
0.0,0.0,-0.0372571746146388,-0.9588060719000182,-0.2488155630540848,-2.049461471748052,-0.1103134612394245,-0.6733551902401036,NUMBER_1
0.0,0.0,0.0057444495084547,-0.7221968805383208,-0.3523036309384348,-1.834834592722305,0.0986499775037701,-2.0079589249066734,NUMBER_2
0.0,0.0,-0.0021529163239253,-0.7236418017229147,-0.369200093927339,-1.8296807367325696,0.1377144347287436,-1.9916899855767816,NUMBER_2
0.0,0.0,-0.0097067435973921,-0.7170350084608329,-0.3896265938057263,-1.8134759301420749,0.1290824987038617,-1.995710703267641,NUMBER_2
0.0,0.0,0.0008958439547927,-0.7120521821361895,-0.4119527753832021,-1.792547577641335,0.0962418595154297,-1.9950236135943689,NUMBER_2
0.0,0.0,-0.009888495083169,-0.7077484114725047,-0.4175195460379456,-1.8008117533757613,0.0929660620261879,-2.0177194324284944,NUMBER_2
0.0,0.0,-0.0002964027440861,-0.7122390975324685,-0.4301395350063168,-1.7974484942554243,0.0767325324900789,-2.013187433887231,NUMBER_2
0.0,0.0,-0.0079691671330292,-0.7073873806084705,-0.4507363172570346,-1.78623812473752,0.0481482792612749,-2.014902813590605,NUMBER_2
0.0,0.0,-0.0273126568606831,-0.685974447466596,-0.4724876256766466,-1.7462167766507786,0.0202338105055757,-1.9917249620859736,NUMBER_2
0.0,0.0,-0.0329372721131664,-0.694990348075558,-0.4690157493947336,-1.7352079157520155,0.0198246983511342,-1.9944496128422764,NUMBER_2
0.0,0.0,-0.0224205371592574,-0.7095740636386202,-0.428110990631071,-1.784636366546144,0.0358935986891564,-2.001528862468189,NUMBER_2
0.0,0.0,-0.0342444430910145,-0.6880625548899408,-0.3941600511444836,-1.82868358133531,0.0342604686064136,-2.005671456720694,NUMBER_2
0.0,0.0,-0.036812043952117,-0.7005761931524482,-0.3447738217694318,-1.8696401910778189,-0.0084762176231773,-2.025632434649426,NUMBER_2
0.0,0.0,-0.0363742712329102,-0.711036643428419,-0.3502077014832705,-1.8735393910764135,0.006157908932733,-2.023883236286637,NUMBER_2
0.0,0.0,-0.0347605039694671,-0.716286490482688,-0.3348219016324972,-1.879461718190826,0.0041841495807918,-2.0258736085716893,NUMBER_2
0.0,0.0,-0.039208733669102,-0.7116585563177688,-0.3171248135652952,-1.8817428270262928,0.0036581667449882,-2.028404910700357,NUMBER_2
0.0,0.0,-0.036649112283258,-0.7259875000748784,-0.3003925055247419,-1.8890985850888555,-0.0247604134928193,-2.031646815608622,NUMBER_2
0.0,0.0,-0.0289043326256936,-0.7278915509741631,-0.2776589339357407,-1.884345823933457,-0.0244792499254518,-2.0437360764003425,NUMBER_2
0.0,0.0,-0.3862221252909225,-0.5994045979301535,-0.2984297275119735,-1.9789923129754097,-0.0324359869643514,-2.142195172621515,NUMBER_2
0.0,0.0,-0.2457010671228668,-1.000448114637933,-0.2433349008925158,-1.982907454855997,0.0065746736468172,-2.1308371338082,NUMBER_2
0.0,0.0,-0.0970518999356553,-0.8533643059144276,-0.1399169941692174,-2.050800261449068,-0.0157723227516581,-2.1026142015213685,NUMBER_2
0.0,0.0,-0.2036514169918782,-1.2379199902238762,-0.2400623630395209,-2.2428892734866115,-0.0290452388028352,-2.361534253849845,NUMBER_2
0.0,0.0,-0.0439925169879045,-0.7065912187121256,-0.3542633708951289,-1.8735266885718085,0.0420792082362409,-2.0276759352732214,NUMBER_2
0.0,0.0,-0.0323115323586567,-0.7573012392617184,-0.2910774304087431,-1.8168001854902296,-0.0034153630310183,-1.9438459467051004,NUMBER_2
0.0,0.0,-0.0368320828555726,-0.7655480565276699,-0.2887857370890221,-1.8220479604054056,-0.0174864173800611,-1.9427571804771735,NUMBER_2
0.0,0.0,-0.0354944614135225,-0.7677247137987963,-0.2666468421150847,-1.8037153432773465,-0.0310910593709197,-1.9002787896081577,NUMBER_2
0.0,0.0,-0.0343938638200843,-0.7623762111304854,-0.2732321368394961,-1.8251769419671895,-0.0462415913577943,-1.8971527588524195,NUMBER_2
0.0,0.0,-0.0393391130995988,-0.7549781920655295,-0.2740336872872542,-1.8530695039430811,-0.0504271308134053,-1.910239688914398,NUMBER_2
0.0,0.0,-0.0411991960842015,-0.7625951704965543,-0.2680383172633611,-1.844682924496972,-0.0622510148539423,-1.8530467119899705,NUMBER_2
0.0,0.0,-0.0409529801934812,-0.7626995431997562,-0.2649293580353828,-1.845640888370836,-0.0616682776773493,-1.8357117947846224,NUMBER_2
0.0,0.0,-0.0422917647252638,-0.7545729126255287,-0.2566166791307231,-1.8722257825420048,-0.0586768772250126,-1.805846902779068,NUMBER_2
0.0,0.0,-0.0358264776215079,-0.7657570707057192,-0.2522920210673628,-1.906637633680547,-0.0625058949419309,-1.8261725851797264,NUMBER_2
0.0,0.0,-0.0368515913921958,-0.7673221718089156,-0.2489700705143408,-1.907204341057312,-0.0699988947921177,-1.8266412872539757,NUMBER_2
